Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,897.087,929.790,32.703,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,930.177,1046.391,116.214,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,930.178,937.581,7.403,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,937.582,942.629,5.047,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,942.630,947.183,4.553,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,947.184,952.653,5.469,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,952.654,986.240,33.586,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,986.241,991.989,5.748,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,991.990,997.825,5.835,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,997.826,1018.410,20.584,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1018.411,1029.005,10.594,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1029.006,1046.390,17.384,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1051.274,1054.930,3.656,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1051.275,1054.929,3.654,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1059.011,1065.274,6.263,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1059.012,1065.273,6.261,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1069.647,1074.023,4.376,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1069.648,1074.022,4.374,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1077.543,1081.902,4.359,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1077.544,1078.496,0.952,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1078.497,1081.901,3.404,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1082.315,1135.404,53.089,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1082.316,1084.187,1.871,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1084.188,1095.859,11.671,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1095.860,1098.319,2.459,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1098.320,1124.244,25.924,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1124.245,1130.603,6.358,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1130.604,1135.403,4.799,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1138.963,1163.525,24.562,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1138.964,1145.675,6.711,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1145.676,1163.524,17.848,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1173.347,1185.618,12.271,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1173.348,1177.315,3.967,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1177.316,1185.617,8.301,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1186.101,1257.997,71.896,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1186.102,1210.046,23.944,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1210.047,1233.112,23.065,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1233.113,1240.040,6.927,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1240.041,1245.667,5.626,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1245.668,1246.339,0.671,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1246.340,1248.530,2.190,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1248.531,1249.390,0.859,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1249.391,1257.996,8.605,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1259.397,1274.184,14.787,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1259.398,1267.825,8.427,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1267.826,1269.123,1.297,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1269.124,1274.183,5.059,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1275.107,1354.100,78.993,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1275.108,1277.401,2.293,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1277.402,1279.273,1.871,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1279.274,1283.402,4.128,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1283.403,1290.763,7.360,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1290.764,1291.241,0.477,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1291.242,1293.872,2.630,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1293.873,1299.988,6.115,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1299.989,1304.224,4.235,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1304.225,1305.001,0.776,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1305.002,1307.686,2.684,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1307.687,1314.864,7.177,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1314.865,1332.987,18.122,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1332.988,1336.571,3.583,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1336.572,1343.368,6.796,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1343.369,1346.115,2.746,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1346.116,1349.237,3.121,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1349.238,1350.642,1.404,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1350.643,1354.099,3.456,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1371.338,1541.442,170.104,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1371.339,1380.484,9.145,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1380.485,1382.120,1.635,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1382.121,1392.657,10.536,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1392.658,1394.865,2.207,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1394.866,1396.993,2.127,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1396.994,1397.863,0.869,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1397.864,1436.838,38.974,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1436.839,1438.974,2.135,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1438.975,1450.961,11.986,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1454.470,1485.596,31.126,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1485.597,1512.732,27.135,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1512.733,1541.441,28.708,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1542.582,1563.394,20.812,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1542.583,1549.731,7.148,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1549.732,1563.393,13.661,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1568.789,1583.915,15.126,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1568.790,1576.777,7.987,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1576.778,1580.757,3.979,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1580.758,1583.914,3.156,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1585.724,1619.994,34.270,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1585.725,1609.333,23.608,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1609.334,1616.118,6.784,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1616.119,1616.878,0.759,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1616.879,1619.993,3.114,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1621.179,1649.875,28.696,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1621.180,1624.399,3.219,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1624.400,1630.657,6.257,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1630.658,1648.715,18.057,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,stop panting,Not defined,STATE,1667.274,1714.586,47.312,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1667.275,1672.323,5.048,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1672.324,1684.152,11.828,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1684.153,1690.762,6.609,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1690.763,1698.008,7.245,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,panting,Not defined,STATE,1698.009,1698.926,0.917,NA,,,,,,
A,2025-04-05 12:38:20.326,timestamp date time: 2023-04-27; 13:57:58,Live observation,NA,0.0,1783.380,NA,NA,No focal subject,3127.536,out of sight,Not defined,STATE,1698.927,1702.140,3.213,NA,,,,,,
